series_id,ds,y,regime,promo,price,in_train
smooth_002,2023-06-21,142.4200127515835,smooth_seasonal,0,10.0,True
smooth_002,2023-06-22,142.67821853292924,smooth_seasonal,0,10.0,True
smooth_002,2023-06-23,148.32480344689037,smooth_seasonal,0,10.0,True
smooth_002,2023-06-24,145.31684673484366,smooth_seasonal,0,10.0,True
smooth_002,2023-06-25,149.11948837917842,smooth_seasonal,0,10.0,True
smooth_002,2023-06-26,129.83256472563951,smooth_seasonal,0,10.0,True
smooth_002,2023-06-27,128.67579819543087,smooth_seasonal,0,10.0,True
smooth_002,2023-06-28,142.7740954655109,smooth_seasonal,0,10.0,True
smooth_002,2023-06-29,151.57604830207907,smooth_seasonal,0,10.0,True
smooth_002,2023-06-30,148.70701947694315,smooth_seasonal,0,10.0,True
smooth_002,2023-07-01,149.25270633448073,smooth_seasonal,0,10.0,True
smooth_002,2023-07-02,147.05900698483742,smooth_seasonal,0,10.0,True
smooth_002,2023-07-03,131.1070994146538,smooth_seasonal,0,10.0,True
smooth_002,2023-07-04,142.70087460791888,smooth_seasonal,0,10.0,True
smooth_002,2023-07-05,130.30437412832237,smooth_seasonal,0,10.0,True
smooth_002,2023-07-06,134.44721718513122,smooth_seasonal,0,10.0,True
smooth_002,2023-07-07,144.73124659603403,smooth_seasonal,0,10.0,True
smooth_002,2023-07-08,149.98122657269855,smooth_seasonal,0,10.0,True
smooth_002,2023-07-09,144.36640536384266,smooth_seasonal,0,10.0,True
smooth_002,2023-07-10,124.09185959510476,smooth_seasonal,0,10.0,True
smooth_002,2023-07-11,124.63105153839889,smooth_seasonal,0,10.0,True
smooth_002,2023-07-12,130.65965524375193,smooth_seasonal,0,10.0,True
smooth_002,2023-07-13,125.75459019486266,smooth_seasonal,0,10.0,True
smooth_002,2023-07-14,143.76281325044957,smooth_seasonal,0,10.0,True
smooth_002,2023-07-15,154.9794252213216,smooth_seasonal,0,10.0,True
smooth_002,2023-07-16,153.99339566102782,smooth_seasonal,0,10.0,True
smooth_002,2023-07-17,130.79313086961642,smooth_seasonal,0,10.0,True
smooth_002,2023-07-18,122.84977684769171,smooth_seasonal,0,10.0,True
smooth_002,2023-07-19,138.72422570375693,smooth_seasonal,0,10.0,True
smooth_002,2023-07-20,135.44031506373503,smooth_seasonal,0,10.0,True
smooth_002,2023-07-21,142.6247100654159,smooth_seasonal,0,10.0,True
smooth_002,2023-07-22,148.70088302528941,smooth_seasonal,0,10.0,True
smooth_002,2023-07-23,142.53372533253273,smooth_seasonal,0,10.0,True
smooth_002,2023-07-24,130.67983065798458,smooth_seasonal,0,10.0,True
smooth_002,2023-07-25,122.0504219474966,smooth_seasonal,0,10.0,True
smooth_002,2023-07-26,139.9137011245538,smooth_seasonal,0,10.0,True
smooth_002,2023-07-27,137.15511941087416,smooth_seasonal,0,10.0,True
smooth_002,2023-07-28,143.02037028900645,smooth_seasonal,0,10.0,True
smooth_002,2023-07-29,153.16470109742036,smooth_seasonal,0,10.0,True
smooth_002,2023-07-30,142.3144168665421,smooth_seasonal,0,10.0,True
smooth_002,2023-07-31,130.88072018652412,smooth_seasonal,0,10.0,True
smooth_002,2023-08-01,127.50627632464733,smooth_seasonal,0,10.0,True
smooth_002,2023-08-02,133.3212734129672,smooth_seasonal,0,10.0,True
smooth_002,2023-08-03,138.83350817889834,smooth_seasonal,0,10.0,True
smooth_002,2023-08-04,143.46676094029576,smooth_seasonal,0,10.0,True
smooth_002,2023-08-05,142.26166831309118,smooth_seasonal,0,10.0,True
smooth_002,2023-08-06,136.98642340563143,smooth_seasonal,0,10.0,True
smooth_002,2023-08-07,126.77552172018574,smooth_seasonal,0,10.0,True
smooth_002,2023-08-08,125.10615355599414,smooth_seasonal,0,10.0,True
smooth_002,2023-08-09,137.6305558849617,smooth_seasonal,0,10.0,True
smooth_002,2023-08-10,124.4445507043215,smooth_seasonal,0,10.0,True
smooth_002,2023-08-11,138.19396448631574,smooth_seasonal,0,10.0,True
smooth_002,2023-08-12,140.93703991214662,smooth_seasonal,0,10.0,True
smooth_002,2023-08-13,139.1740924351316,smooth_seasonal,0,10.0,True
smooth_002,2023-08-14,123.61646763574751,smooth_seasonal,0,10.0,True
smooth_002,2023-08-15,127.6359841727148,smooth_seasonal,0,10.0,True
smooth_002,2023-08-16,129.49691662677012,smooth_seasonal,0,10.0,True
smooth_002,2023-08-17,139.28885018977556,smooth_seasonal,0,10.0,True
smooth_002,2023-08-18,133.6559090241368,smooth_seasonal,0,10.0,True
smooth_002,2023-08-19,142.56521833441914,smooth_seasonal,0,10.0,True
smooth_002,2023-08-20,133.70743299278902,smooth_seasonal,0,10.0,True
smooth_002,2023-08-21,122.37179351112219,smooth_seasonal,0,10.0,True
smooth_002,2023-08-22,118.66123076160456,smooth_seasonal,0,10.0,True
smooth_002,2023-08-23,134.85600131036023,smooth_seasonal,0,10.0,True
smooth_002,2023-08-24,139.66609392718738,smooth_seasonal,0,10.0,True
smooth_002,2023-08-25,145.44411177593696,smooth_seasonal,0,10.0,True
smooth_002,2023-08-26,152.12799520458432,smooth_seasonal,0,10.0,True
smooth_002,2023-08-27,133.11113149625913,smooth_seasonal,0,10.0,True
smooth_002,2023-08-28,123.20962194485193,smooth_seasonal,0,10.0,True
smooth_002,2023-08-29,119.82158469808877,smooth_seasonal,0,10.0,True
smooth_002,2023-08-30,129.2987778171717,smooth_seasonal,0,10.0,True
smooth_002,2023-08-31,126.83648829990436,smooth_seasonal,0,10.0,True
smooth_002,2023-09-01,131.42800640573236,smooth_seasonal,0,10.0,True
smooth_002,2023-09-02,133.11366598276297,smooth_seasonal,0,10.0,True
smooth_002,2023-09-03,133.12677521470397,smooth_seasonal,0,10.0,True
smooth_002,2023-09-04,125.04441218330462,smooth_seasonal,0,10.0,True
smooth_002,2023-09-05,123.1660693405863,smooth_seasonal,0,10.0,True
smooth_002,2023-09-06,135.69008834223547,smooth_seasonal,0,10.0,True
smooth_002,2023-09-07,129.73848172291733,smooth_seasonal,0,10.0,True
smooth_002,2023-09-08,146.00350298545519,smooth_seasonal,0,10.0,True
smooth_002,2023-09-09,133.95706550006895,smooth_seasonal,0,10.0,True
smooth_002,2023-09-10,138.68508723056902,smooth_seasonal,0,10.0,True
smooth_002,2023-09-11,113.53405716205855,smooth_seasonal,0,10.0,True
smooth_002,2023-09-12,119.85403052239803,smooth_seasonal,0,10.0,True
smooth_002,2023-09-13,122.52171669418135,smooth_seasonal,0,10.0,True
smooth_002,2023-09-14,132.51413544342557,smooth_seasonal,0,10.0,True
smooth_002,2023-09-15,136.94788337213015,smooth_seasonal,0,10.0,True
smooth_002,2023-09-16,146.86378580850993,smooth_seasonal,0,10.0,True
smooth_002,2023-09-17,132.68600178018477,smooth_seasonal,0,10.0,True
smooth_002,2023-09-18,116.42481230652471,smooth_seasonal,0,10.0,True
smooth_002,2023-09-19,118.77115478659306,smooth_seasonal,0,10.0,True
smooth_002,2023-09-20,132.74049738646605,smooth_seasonal,0,10.0,True
smooth_002,2023-09-21,134.94949576159084,smooth_seasonal,0,10.0,True
smooth_002,2023-09-22,132.8205194086927,smooth_seasonal,0,10.0,True
smooth_002,2023-09-23,139.30198927854792,smooth_seasonal,0,10.0,True
smooth_002,2023-09-24,135.5493217753196,smooth_seasonal,0,10.0,True
smooth_002,2023-09-25,116.75916412053438,smooth_seasonal,0,10.0,True
smooth_002,2023-09-26,120.98681858989241,smooth_seasonal,0,10.0,True
smooth_002,2023-09-27,136.43002680035175,smooth_seasonal,0,10.0,True
smooth_002,2023-09-28,137.22430712704,smooth_seasonal,0,10.0,True
smooth_002,2023-09-29,145.01501341038977,smooth_seasonal,0,10.0,True
smooth_002,2023-09-30,137.7797445524803,smooth_seasonal,0,10.0,True
smooth_002,2023-10-01,130.7063312080217,smooth_seasonal,0,10.0,True
smooth_002,2023-10-02,130.70206234352486,smooth_seasonal,0,10.0,True
smooth_002,2023-10-03,125.49679866863724,smooth_seasonal,0,10.0,True
smooth_002,2023-10-04,121.2489897023502,smooth_seasonal,0,10.0,True
smooth_002,2023-10-05,125.22093206574347,smooth_seasonal,0,10.0,True
smooth_002,2023-10-06,123.04877845291222,smooth_seasonal,0,10.0,True
smooth_002,2023-10-07,138.52215795677202,smooth_seasonal,0,10.0,True
smooth_002,2023-10-08,152.56309967225718,smooth_seasonal,0,10.0,True
smooth_002,2023-10-09,122.3505302870787,smooth_seasonal,0,10.0,True
smooth_002,2023-10-10,120.69508029183034,smooth_seasonal,0,10.0,True
smooth_002,2023-10-11,126.64771956559362,smooth_seasonal,0,10.0,True
smooth_002,2023-10-12,122.5709409003348,smooth_seasonal,0,10.0,True
smooth_002,2023-10-13,129.77716054852363,smooth_seasonal,0,10.0,True
smooth_002,2023-10-14,138.89846333833918,smooth_seasonal,0,10.0,True
smooth_002,2023-10-15,136.43648266058034,smooth_seasonal,0,10.0,True
smooth_002,2023-10-16,116.19710512017642,smooth_seasonal,0,10.0,True
smooth_002,2023-10-17,110.57290986860667,smooth_seasonal,0,10.0,True
smooth_002,2023-10-18,119.57095035081443,smooth_seasonal,0,10.0,True
smooth_002,2023-10-19,118.39402126192178,smooth_seasonal,0,10.0,True
smooth_002,2023-10-20,136.98898748936068,smooth_seasonal,0,10.0,True
smooth_002,2023-10-21,138.40410009835918,smooth_seasonal,0,10.0,True
smooth_002,2023-10-22,143.37331988011783,smooth_seasonal,0,10.0,True
smooth_002,2023-10-23,113.7433104279722,smooth_seasonal,0,10.0,True
smooth_002,2023-10-24,119.10563678849172,smooth_seasonal,0,10.0,True
smooth_002,2023-10-25,131.14005773529084,smooth_seasonal,0,10.0,True
smooth_002,2023-10-26,134.61379636985376,smooth_seasonal,0,10.0,True
smooth_002,2023-10-27,140.50548570840635,smooth_seasonal,0,10.0,True
smooth_002,2023-10-28,155.79907247046248,smooth_seasonal,0,10.0,True
smooth_002,2023-10-29,137.79502901617724,smooth_seasonal,0,10.0,True
smooth_002,2023-10-30,124.21080046289788,smooth_seasonal,0,10.0,True
smooth_002,2023-10-31,125.76368367573039,smooth_seasonal,0,10.0,True
smooth_002,2023-11-01,122.47854811833575,smooth_seasonal,0,10.0,True
smooth_002,2023-11-02,134.73166523139852,smooth_seasonal,0,10.0,True
smooth_002,2023-11-03,140.2371636384615,smooth_seasonal,0,10.0,True
smooth_002,2023-11-04,135.89661801741545,smooth_seasonal,0,10.0,True
smooth_002,2023-11-05,139.53990868599288,smooth_seasonal,0,10.0,True
smooth_002,2023-11-06,115.58107545025356,smooth_seasonal,0,10.0,True
smooth_002,2023-11-07,128.78671610596692,smooth_seasonal,0,10.0,True
smooth_002,2023-11-08,127.12669629007739,smooth_seasonal,0,10.0,True
smooth_002,2023-11-09,134.93871733228897,smooth_seasonal,0,10.0,True
smooth_002,2023-11-10,138.88200259757323,smooth_seasonal,0,10.0,True
smooth_002,2023-11-11,142.44219958383079,smooth_seasonal,0,10.0,True
smooth_002,2023-11-12,135.49739305944212,smooth_seasonal,0,10.0,True
smooth_002,2023-11-13,118.16261746671645,smooth_seasonal,0,10.0,True
smooth_002,2023-11-14,126.11134545845353,smooth_seasonal,0,10.0,True
smooth_002,2023-11-15,126.24615272705528,smooth_seasonal,0,10.0,True
smooth_002,2023-11-16,131.92663563798047,smooth_seasonal,0,10.0,True
smooth_002,2023-11-17,135.7791752359749,smooth_seasonal,0,10.0,True
smooth_002,2023-11-18,143.78610917614822,smooth_seasonal,0,10.0,True
smooth_002,2023-11-19,133.52612588844693,smooth_seasonal,0,10.0,True
smooth_002,2023-11-20,117.1935490878731,smooth_seasonal,0,10.0,True
smooth_002,2023-11-21,131.97229640941612,smooth_seasonal,0,10.0,True
smooth_002,2023-11-22,130.86446724488587,smooth_seasonal,0,10.0,True
smooth_002,2023-11-23,132.3732544491601,smooth_seasonal,0,10.0,True
smooth_002,2023-11-24,142.45242237988796,smooth_seasonal,0,10.0,True
smooth_002,2023-11-25,141.77240451292462,smooth_seasonal,0,10.0,True
smooth_002,2023-11-26,139.85776521088252,smooth_seasonal,0,10.0,True
smooth_002,2023-11-27,133.06051696159,smooth_seasonal,0,10.0,True
smooth_002,2023-11-28,113.557586424452,smooth_seasonal,0,10.0,True
smooth_002,2023-11-29,131.91811630209435,smooth_seasonal,0,10.0,True
smooth_002,2023-11-30,137.95850966927614,smooth_seasonal,0,10.0,True
smooth_002,2023-12-01,142.53021882724042,smooth_seasonal,0,10.0,True
smooth_002,2023-12-02,137.07265930127352,smooth_seasonal,0,10.0,True
smooth_002,2023-12-03,143.1363497554136,smooth_seasonal,0,10.0,True
smooth_002,2023-12-04,121.84499510145098,smooth_seasonal,0,10.0,True
smooth_002,2023-12-05,121.08818106565177,smooth_seasonal,0,10.0,True
smooth_002,2023-12-06,131.49238683612805,smooth_seasonal,0,10.0,True
smooth_002,2023-12-07,142.62808029372098,smooth_seasonal,0,10.0,True
smooth_002,2023-12-08,136.26255429348183,smooth_seasonal,0,10.0,True
smooth_002,2023-12-09,152.4266883191736,smooth_seasonal,0,10.0,True
smooth_002,2023-12-10,146.78839879505068,smooth_seasonal,0,10.0,True
smooth_002,2023-12-11,119.15348033495545,smooth_seasonal,0,10.0,True
smooth_002,2023-12-12,129.98329340309292,smooth_seasonal,0,10.0,True
smooth_002,2023-12-13,139.44032330174045,smooth_seasonal,0,10.0,True
smooth_002,2023-12-14,140.70756099090767,smooth_seasonal,0,10.0,True
smooth_002,2023-12-15,149.00599202343068,smooth_seasonal,0,10.0,True
smooth_002,2023-12-16,152.41813056330147,smooth_seasonal,0,10.0,True
smooth_002,2023-12-17,154.8402665834704,smooth_seasonal,0,10.0,True
smooth_002,2023-12-18,124.02618267984414,smooth_seasonal,0,10.0,True
smooth_002,2023-12-19,128.5415916733195,smooth_seasonal,0,10.0,True
smooth_002,2023-12-20,151.68713740917298,smooth_seasonal,0,10.0,True
smooth_002,2023-12-21,143.84033622422047,smooth_seasonal,0,10.0,True
smooth_002,2023-12-22,138.96765222013752,smooth_seasonal,0,10.0,True
smooth_002,2023-12-23,157.69571846175,smooth_seasonal,0,10.0,True
smooth_002,2023-12-24,138.02728808009718,smooth_seasonal,0,10.0,True
smooth_002,2023-12-25,135.85286450516386,smooth_seasonal,0,10.0,True
smooth_002,2023-12-26,134.3307031497248,smooth_seasonal,0,10.0,True
smooth_002,2023-12-27,139.93692283897346,smooth_seasonal,0,10.0,True
smooth_002,2023-12-28,137.58255970138097,smooth_seasonal,0,10.0,True
smooth_002,2023-12-29,141.4965289334774,smooth_seasonal,0,10.0,True
smooth_002,2023-12-30,160.1842989838555,smooth_seasonal,0,10.0,True
smooth_002,2023-12-31,149.57594257984545,smooth_seasonal,0,10.0,True
smooth_002,2024-01-01,130.3550938404501,smooth_seasonal,0,10.0,True
smooth_002,2024-01-02,126.93974959435529,smooth_seasonal,0,10.0,True
smooth_002,2024-01-03,141.93940226370117,smooth_seasonal,0,10.0,True
smooth_002,2024-01-04,151.5295839290455,smooth_seasonal,0,10.0,True
smooth_002,2024-01-05,147.46593361530876,smooth_seasonal,0,10.0,True
smooth_002,2024-01-06,157.4493252930651,smooth_seasonal,0,10.0,True
smooth_002,2024-01-07,140.2342675632903,smooth_seasonal,0,10.0,True
smooth_002,2024-01-08,131.80315407848695,smooth_seasonal,0,10.0,True
smooth_002,2024-01-09,129.0854547216801,smooth_seasonal,0,10.0,True
smooth_002,2024-01-10,134.7664460760789,smooth_seasonal,0,10.0,True
smooth_002,2024-01-11,149.33896585554947,smooth_seasonal,0,10.0,True
smooth_002,2024-01-12,158.41048185412276,smooth_seasonal,0,10.0,True
smooth_002,2024-01-13,149.0027892812945,smooth_seasonal,0,10.0,True
smooth_002,2024-01-14,149.74426798717772,smooth_seasonal,0,10.0,True
smooth_002,2024-01-15,128.5747312015466,smooth_seasonal,0,10.0,True
smooth_002,2024-01-16,132.33909280945377,smooth_seasonal,0,10.0,True
smooth_002,2024-01-17,143.8315186016096,smooth_seasonal,0,10.0,True
smooth_002,2024-01-18,142.25047408473657,smooth_seasonal,0,10.0,True
smooth_002,2024-01-19,154.6949116139364,smooth_seasonal,0,10.0,True
smooth_002,2024-01-20,152.85490212097145,smooth_seasonal,0,10.0,True
smooth_002,2024-01-21,148.00335750738847,smooth_seasonal,0,10.0,True
smooth_002,2024-01-22,133.08127403215258,smooth_seasonal,0,10.0,True
smooth_002,2024-01-23,140.95263479245952,smooth_seasonal,0,10.0,True
smooth_002,2024-01-24,151.3492928952555,smooth_seasonal,0,10.0,True
smooth_002,2024-01-25,150.29086805712322,smooth_seasonal,0,10.0,True
smooth_002,2024-01-26,145.48402783106116,smooth_seasonal,0,10.0,True
smooth_002,2024-01-27,160.11947985038628,smooth_seasonal,0,10.0,True
smooth_002,2024-01-28,148.27858418091213,smooth_seasonal,0,10.0,True
smooth_002,2024-01-29,135.997536393514,smooth_seasonal,0,10.0,True
smooth_002,2024-01-30,137.14107117039563,smooth_seasonal,0,10.0,True
smooth_002,2024-01-31,147.30367599658751,smooth_seasonal,0,10.0,True
smooth_002,2024-02-01,146.53785250115217,smooth_seasonal,0,10.0,True
smooth_002,2024-02-02,159.42756222489055,smooth_seasonal,0,10.0,True
smooth_002,2024-02-03,158.98534221028032,smooth_seasonal,0,10.0,True
smooth_002,2024-02-04,160.6807609478662,smooth_seasonal,0,10.0,True
smooth_002,2024-02-05,133.67779777474794,smooth_seasonal,0,10.0,True
smooth_002,2024-02-06,141.95705266154735,smooth_seasonal,0,10.0,True
smooth_002,2024-02-07,146.8026692677029,smooth_seasonal,0,10.0,True
smooth_002,2024-02-08,149.9408290728659,smooth_seasonal,0,10.0,True
smooth_002,2024-02-09,152.9522660755857,smooth_seasonal,0,10.0,True
smooth_002,2024-02-10,160.03001335427683,smooth_seasonal,0,10.0,True
smooth_002,2024-02-11,145.60151455161142,smooth_seasonal,0,10.0,True
smooth_002,2024-02-12,139.31159251880334,smooth_seasonal,0,10.0,True
smooth_002,2024-02-13,144.3514003924677,smooth_seasonal,0,10.0,True
smooth_002,2024-02-14,136.03632547862568,smooth_seasonal,0,10.0,True
smooth_002,2024-02-15,145.67896519659737,smooth_seasonal,0,10.0,True
smooth_002,2024-02-16,145.8325518816273,smooth_seasonal,0,10.0,True
smooth_002,2024-02-17,153.37531860820783,smooth_seasonal,0,10.0,True
smooth_002,2024-02-18,140.6796507315405,smooth_seasonal,0,10.0,True
smooth_002,2024-02-19,135.4102204576649,smooth_seasonal,0,10.0,True
smooth_002,2024-02-20,136.20918774290544,smooth_seasonal,0,10.0,True
smooth_002,2024-02-21,157.25480020520766,smooth_seasonal,0,10.0,True
smooth_002,2024-02-22,146.60134571398743,smooth_seasonal,0,10.0,True
smooth_002,2024-02-23,148.91089639106346,smooth_seasonal,0,10.0,True
smooth_002,2024-02-24,159.92500200230435,smooth_seasonal,0,10.0,True
smooth_002,2024-02-25,168.5999323676363,smooth_seasonal,0,10.0,True
smooth_002,2024-02-26,138.0036116334565,smooth_seasonal,0,10.0,True
smooth_002,2024-02-27,138.39477570468836,smooth_seasonal,0,10.0,True
smooth_002,2024-02-28,140.85159599436594,smooth_seasonal,0,10.0,True
smooth_002,2024-02-29,155.61733810300413,smooth_seasonal,0,10.0,True
smooth_002,2024-03-01,153.4819559481371,smooth_seasonal,0,10.0,True
smooth_002,2024-03-02,157.23794236767,smooth_seasonal,0,10.0,True
smooth_002,2024-03-03,159.3696014927426,smooth_seasonal,0,10.0,True
smooth_002,2024-03-04,140.8382321025131,smooth_seasonal,0,10.0,True
smooth_002,2024-03-05,144.6925284703809,smooth_seasonal,0,10.0,True
smooth_002,2024-03-06,147.05436105129766,smooth_seasonal,0,10.0,True
smooth_002,2024-03-07,159.6045336213164,smooth_seasonal,0,10.0,True
smooth_002,2024-03-08,156.21213702636865,smooth_seasonal,0,10.0,True
smooth_002,2024-03-09,165.55567813428277,smooth_seasonal,0,10.0,True
smooth_002,2024-03-10,152.88349599444774,smooth_seasonal,0,10.0,True
smooth_002,2024-03-11,144.34011023651126,smooth_seasonal,0,10.0,True
smooth_002,2024-03-12,153.76085123133376,smooth_seasonal,0,10.0,True
smooth_002,2024-03-13,154.4495783399085,smooth_seasonal,0,10.0,True
smooth_002,2024-03-14,154.0571175406886,smooth_seasonal,0,10.0,True
smooth_002,2024-03-15,153.7814756887332,smooth_seasonal,0,10.0,True
smooth_002,2024-03-16,161.6035104195159,smooth_seasonal,0,10.0,True
smooth_002,2024-03-17,160.11156585785508,smooth_seasonal,0,10.0,True
smooth_002,2024-03-18,141.85605769668325,smooth_seasonal,0,10.0,True
smooth_002,2024-03-19,143.1686216040965,smooth_seasonal,0,10.0,True
smooth_002,2024-03-20,148.0646701808175,smooth_seasonal,0,10.0,True
smooth_002,2024-03-21,158.00836594622237,smooth_seasonal,0,10.0,True
smooth_002,2024-03-22,152.03642786539194,smooth_seasonal,0,10.0,True
smooth_002,2024-03-23,170.8989226178122,smooth_seasonal,0,10.0,True
smooth_002,2024-03-24,159.94227229411945,smooth_seasonal,0,10.0,True
smooth_002,2024-03-25,136.99956052245614,smooth_seasonal,0,10.0,True
smooth_002,2024-03-26,143.16875478614375,smooth_seasonal,0,10.0,True
smooth_002,2024-03-27,141.3653888402073,smooth_seasonal,0,10.0,True
smooth_002,2024-03-28,141.0741604572422,smooth_seasonal,0,10.0,True
smooth_002,2024-03-29,162.563657575518,smooth_seasonal,0,10.0,True
smooth_002,2024-03-30,171.66032520821602,smooth_seasonal,0,10.0,True
smooth_002,2024-03-31,160.1843910117171,smooth_seasonal,0,10.0,True
smooth_002,2024-04-01,136.73360180327617,smooth_seasonal,0,10.0,True
smooth_002,2024-04-02,151.71465893558957,smooth_seasonal,0,10.0,True
smooth_002,2024-04-03,142.44580385567255,smooth_seasonal,0,10.0,True
smooth_002,2024-04-04,155.87333896330537,smooth_seasonal,0,10.0,True
smooth_002,2024-04-05,159.8890835767113,smooth_seasonal,0,10.0,True
smooth_002,2024-04-06,157.60690853889704,smooth_seasonal,0,10.0,True
smooth_002,2024-04-07,150.9937587391555,smooth_seasonal,0,10.0,True
smooth_002,2024-04-08,149.1100077086173,smooth_seasonal,0,10.0,True
smooth_002,2024-04-09,149.99440278494362,smooth_seasonal,0,10.0,True
smooth_002,2024-04-10,152.98640915847034,smooth_seasonal,0,10.0,True
smooth_002,2024-04-11,148.64193107949558,smooth_seasonal,0,10.0,True
smooth_002,2024-04-12,153.48401820578377,smooth_seasonal,0,10.0,True
smooth_002,2024-04-13,163.23842052597362,smooth_seasonal,0,10.0,True
smooth_002,2024-04-14,159.28367977432933,smooth_seasonal,0,10.0,True
smooth_002,2024-04-15,139.74430412487698,smooth_seasonal,0,10.0,True
smooth_002,2024-04-16,146.12845628911342,smooth_seasonal,0,10.0,True
smooth_002,2024-04-17,144.25056718305734,smooth_seasonal,0,10.0,True
smooth_002,2024-04-18,140.78330525308644,smooth_seasonal,0,10.0,True
smooth_002,2024-04-19,152.36205134782935,smooth_seasonal,0,10.0,True
smooth_002,2024-04-20,165.62092193003068,smooth_seasonal,0,10.0,True
smooth_002,2024-04-21,162.01790532402086,smooth_seasonal,0,10.0,True
smooth_002,2024-04-22,137.47567929958785,smooth_seasonal,0,10.0,True
smooth_002,2024-04-23,136.29355966604388,smooth_seasonal,0,10.0,True
smooth_002,2024-04-24,133.92216732880445,smooth_seasonal,0,10.0,True
smooth_002,2024-04-25,154.57263898158115,smooth_seasonal,0,10.0,True
smooth_002,2024-04-26,142.54262628998003,smooth_seasonal,0,10.0,True
smooth_002,2024-04-27,161.90415209565617,smooth_seasonal,0,10.0,True
smooth_002,2024-04-28,158.0180961631396,smooth_seasonal,0,10.0,True
smooth_002,2024-04-29,127.52398846665602,smooth_seasonal,0,10.0,True
smooth_002,2024-04-30,148.87847211680514,smooth_seasonal,0,10.0,True
smooth_002,2024-05-01,146.29965996927805,smooth_seasonal,0,10.0,True
smooth_002,2024-05-02,154.92059423522124,smooth_seasonal,0,10.0,True
smooth_002,2024-05-03,144.33701450785662,smooth_seasonal,0,10.0,True
smooth_002,2024-05-04,169.82549438277837,smooth_seasonal,0,10.0,True
smooth_002,2024-05-05,159.06945499998272,smooth_seasonal,0,10.0,True
smooth_002,2024-05-06,144.93572171187,smooth_seasonal,0,10.0,True
smooth_002,2024-05-07,147.06784596439056,smooth_seasonal,0,10.0,True
smooth_002,2024-05-08,145.17536148224104,smooth_seasonal,0,10.0,True
smooth_002,2024-05-09,151.03754008777477,smooth_seasonal,0,10.0,True
smooth_002,2024-05-10,158.2606791955722,smooth_seasonal,0,10.0,True
smooth_002,2024-05-11,166.60979609985145,smooth_seasonal,0,10.0,True
smooth_002,2024-05-12,159.39150107545598,smooth_seasonal,0,10.0,True
smooth_002,2024-05-13,129.64558454525772,smooth_seasonal,0,10.0,True
smooth_002,2024-05-14,136.46742059847185,smooth_seasonal,0,10.0,True
smooth_002,2024-05-15,149.01654120664028,smooth_seasonal,0,10.0,True
smooth_002,2024-05-16,165.17612249463178,smooth_seasonal,0,10.0,True
smooth_002,2024-05-17,152.99459445164797,smooth_seasonal,0,10.0,True
smooth_002,2024-05-18,149.98003668643017,smooth_seasonal,0,10.0,True
smooth_002,2024-05-19,151.11490287669503,smooth_seasonal,0,10.0,True
smooth_002,2024-05-20,133.45354661491731,smooth_seasonal,0,10.0,True
smooth_002,2024-05-21,138.69031743507182,smooth_seasonal,0,10.0,True
smooth_002,2024-05-22,145.4786931623039,smooth_seasonal,0,10.0,True
smooth_002,2024-05-23,155.92720723903574,smooth_seasonal,0,10.0,True
smooth_002,2024-05-24,155.21867370707253,smooth_seasonal,0,10.0,True
smooth_002,2024-05-25,159.75155153011275,smooth_seasonal,0,10.0,True
smooth_002,2024-05-26,151.97463141809007,smooth_seasonal,0,10.0,True
smooth_002,2024-05-27,127.6979751396647,smooth_seasonal,0,10.0,True
smooth_002,2024-05-28,140.63365989117716,smooth_seasonal,0,10.0,True
smooth_002,2024-05-29,135.11574059626082,smooth_seasonal,0,10.0,True
smooth_002,2024-05-30,142.792031760572,smooth_seasonal,0,10.0,True
smooth_002,2024-05-31,139.2814042597684,smooth_seasonal,0,10.0,True
smooth_002,2024-06-01,157.75534195686714,smooth_seasonal,0,10.0,True
smooth_002,2024-06-02,150.3764229576042,smooth_seasonal,0,10.0,True
smooth_002,2024-06-03,140.8885964723255,smooth_seasonal,0,10.0,True
smooth_002,2024-06-04,134.70634875904963,smooth_seasonal,0,10.0,True
smooth_002,2024-06-05,135.1887301795146,smooth_seasonal,0,10.0,True
smooth_002,2024-06-06,150.351881554412,smooth_seasonal,0,10.0,True
smooth_002,2024-06-07,150.42433649451132,smooth_seasonal,0,10.0,True
smooth_002,2024-06-08,153.48757855084713,smooth_seasonal,0,10.0,True
smooth_002,2024-06-09,149.87867670679262,smooth_seasonal,0,10.0,True
smooth_002,2024-06-10,129.4696063311121,smooth_seasonal,0,10.0,True
smooth_002,2024-06-11,138.99565228829763,smooth_seasonal,0,10.0,True
smooth_002,2024-06-12,144.0392448817556,smooth_seasonal,0,10.0,True
smooth_002,2024-06-13,156.9088853607797,smooth_seasonal,0,10.0,True
smooth_002,2024-06-14,138.51791385230928,smooth_seasonal,0,10.0,True
smooth_002,2024-06-15,148.65463085527475,smooth_seasonal,0,10.0,True
smooth_002,2024-06-16,153.02525559672983,smooth_seasonal,0,10.0,True
smooth_002,2024-06-17,124.81897192045062,smooth_seasonal,0,10.0,True
smooth_002,2024-06-18,134.29023661254618,smooth_seasonal,0,10.0,True
smooth_002,2024-06-19,141.50719790368694,smooth_seasonal,0,10.0,True
smooth_002,2024-06-20,143.27736944727096,smooth_seasonal,0,10.0,True
smooth_002,2024-06-21,139.35082664845046,smooth_seasonal,0,10.0,True
smooth_002,2024-06-22,152.0461293840729,smooth_seasonal,0,10.0,True
